match_id,radiant_win
2929,0.9295277387683321
2947,0.5852527165259022
2950,0.6748467980712499
2952,0.47043886351376735
2953,0.3800673592055033
2956,0.3194106485210534
2961,0.5324448737681624
2962,0.9419089755728317
2967,0.21337764442019783
2973,0.6457542161239201
2974,0.45733913326308395
2981,0.5878404501686139
3001,0.2628773968304291
3006,0.09140393694873473
3007,0.6975751527703233
3008,0.5891259625614275
3014,0.49101914640965644
3022,0.49809177564845863
3032,0.5591866619397846
3033,0.8745376496752569
3043,0.44870124398920114
3048,0.17799590700066303
3061,0.27172028095573103
3063,0.3343284563929853
3087,0.5267258229834015
3088,0.41379744237304245
3096,0.06582371074163378
3102,0.11433741994005078
3111,0.6001879739893637
3119,0.7485670123419477
3122,0.6098710892951817
3126,0.6806543187106688
3131,0.37752002151632275
3132,0.40463766775694526
3145,0.8665138136778817
3154,0.6944718148942787
3178,0.5298862948827723
3186,0.35658962751171747
3187,0.5075699289064987
3189,0.40249421481424524
3191,0.8975444765245322
3192,0.9372763636239575
3199,0.4374045206577279
3211,0.5070715188650976
3224,0.41542863574140576
3225,0.4359848886772129
3231,0.4578060684010648
3235,0.47427101422556267
3237,0.6252232389543874
3240,0.1271632956575047
3242,0.5241388590057884
3254,0.8130281254763618
3256,0.43238102140394435
3257,0.3897401462491744
3289,0.5469090684990449
3294,0.38800525148153187
3301,0.39956046183946203
3302,0.34766021803599156
3314,0.3469834834393006
3326,0.5477524983200975
3332,0.7600113373415806
3345,0.5302957397921996
3349,0.6711433436892651
3357,0.7794074523682141
3380,0.4788851484019617
3389,0.6950088529707618
3397,0.9087817110483254
3399,0.5686012719031126
3407,0.8233599357040403
3411,0.262116049182967
3413,0.5159717731621639
3417,0.2754548335092512
3418,0.05380366352749493
3426,0.8226301299571634
3443,0.13171994729674621
3456,0.8943124037744569
3464,0.8058482663486585
3467,0.7260865325218102
3473,0.6338462071478047
3479,0.08553134550871418
3481,0.8690884399391188
3492,0.5540863617137372
3498,0.9047804164032061
3499,0.3906628044036912
3505,0.7075864336146996
3529,0.44824592556053683
3535,0.35627772899420834
3540,0.2564872823939243
3561,0.6974471211088369
3564,0.9152332766800941
3574,0.5460833041571547
3590,0.7808699320210524
3592,0.27347953096849037
3596,0.892243631575419
3604,0.21260014404727612
3620,0.7062598821747559
3623,0.2527522185884948
3632,0.7487101396664626
3641,0.3169056559015683
3647,0.1898977473712191
3653,0.11193158054854652
3656,0.40661814539124397
3667,0.6641996278875704
3672,0.4408518329834608
3683,0.6687733559663935
3695,0.4505929157309522
3717,0.4966037955755027
3736,0.28867301176838656
3740,0.30301818441003797
3753,0.44257114617133453
3769,0.6126413608520902
3771,0.581372906640931
3787,0.8863752815486486
3790,0.35969363640441293
3792,0.8287812172047971
3801,0.2672865960060533
3806,0.7235942727807836
3812,0.05930301207706438
3815,0.8166025770080917
3840,0.7393811831994676
3846,0.5344835336924195
3858,0.5135543613315916
3872,0.2924442437728603
3873,0.18627827523298254
3874,0.5993073833086591
3876,0.8474664118605009
3880,0.6159523789932234
3882,0.4212355503618822
3894,0.6512404195033354
3901,0.8309675845950166
3902,0.7331239629671934
3908,0.8171434372474567
3919,0.2795697659889249
3921,0.21712000348459284
3922,0.36145012202613597
3924,0.056236769670362216
3939,0.8408298473172349
3952,0.42884613400399924
3959,0.39854943957733713
3964,0.21834586306360787
3972,0.6790491347320374
3978,0.9209875151263465
3979,0.5111465537029329
3988,0.045475191619098715
3989,0.8063491998045563
3991,0.7448251568262223
3996,0.9338463055332119
4005,0.2725107571926514
4012,0.450119180632339
4013,0.31350657124091463
4014,0.06767456532898873
4018,0.4972317933448677
4027,0.3950037753969186
4030,0.20597860646491709
4035,0.4061165736038044
4036,0.8805462758384477
4046,0.8494335877356748
4059,0.28632178294266686
4066,0.37916125334865747
4082,0.5216871565486443
4090,0.697377943512571
4100,0.9255622236202663
4107,0.5221133986800103
4109,0.06507956800393386
4110,0.4984195567045939
4121,0.4560609252738922
4123,0.30705910883660287
4124,0.7668731158976063
4129,0.8968197965972677
4136,0.5073489454661488
4139,0.4306060853031506
4145,0.5611783039993539
4154,0.47423646642320433
4156,0.8563682922160974
4161,0.4157774744174009
4165,0.5261368266574369
4169,0.4011106394605394
4188,0.7011811322310849
4195,0.39926765641484546
4204,0.9238947756322381
4211,0.7713922042291983
4213,0.6598992744851729
4218,0.3552540072787797
4220,0.8149797227948158
4222,0.03954560497403631
4227,0.5928691454169451
4229,0.9123873255586069
4233,0.48597728432621823
4239,0.8222451641213087
4242,0.5274712931469637
4249,0.6288733290828366
4260,0.8672344948117695
4263,0.8387244857269849
4265,0.6905310344127098
4267,0.46935644767300255
4276,0.9150563534473963
4278,0.648535039540917
4279,0.19296791723197484
4280,0.04430930122126931
4281,0.3669163429349908
4282,0.7205426691806075
4288,0.14707135115703468
4306,0.47288270907919755
4308,0.2431049514221461
4309,0.4708547566857723
4313,0.47189422639077316
4320,0.9965072077204109
4324,0.41304076113823784
4334,0.6550278326764366
4341,0.40612207959355506
4349,0.18985230374554415
4353,0.6258226864602242
4354,0.4863771408406717
4356,0.23702384173026367
4366,0.38599159726063176
4371,0.7167594832787727
4375,0.4126252803866896
4377,0.8548376262709875
4384,0.17240903680900468
4389,0.36885011936635476
4394,0.42584222186984166
4409,0.4823899576318352
4411,0.5891615216085583
4416,0.37724463772897054
4437,0.43391791274063835
4442,0.386510401687608
4443,0.46654944170065643
4449,0.4035343785991724
4457,0.3572020475599743
4459,0.5275885978557087
4472,0.2365026331693463
4475,0.6524474975063663
4476,0.8014927227928199
4482,0.46071028550295484
4519,0.03729618357118512
4533,0.6547682352664684
4537,0.11684741742312922
4538,0.24903180003313202
4541,0.2916964073778694
4556,0.8663682100564982
4558,0.6795004993237105
4567,0.6283505152265951
4586,0.30843505456093884
4596,0.5994790179642039
4615,0.7758307393652368
4617,0.28295005547591473
4619,0.3890725949812234
4623,0.13828244601583417
4643,0.34729676801923565
4644,0.08217134939888902
4645,0.553257439743047
4655,0.06696355246130846
4658,0.7683551055784891
4667,0.08006541574026388
4669,0.5036220524791787
4674,0.3846803571208446
4691,0.10067599675496916
4704,0.4692956338823385
4708,0.744931805406534
4733,0.9006316007892011
4745,0.14063496724817034
4748,0.24523808825202828
4749,0.23231483808425235
4755,0.4211836594666319
4760,0.5550769628047104
4762,0.4743795334405668
4763,0.3865227579530959
4771,0.7225078267456866
4772,0.6699676756180327
4782,0.8932888804747662
4786,0.13825932489619772
4792,0.5581260107538916
4798,0.5346142772861179
4803,0.16506185513566438
4817,0.72220215113261
4818,0.5451633120814199
4825,0.07424321604251233
4832,0.12179552117195208
4834,0.7149089800839267
4836,0.16465209402864295
4837,0.6729031803341028
4852,0.1467160438094757
4853,0.4409755429759707
4858,0.14252578470784744
4862,0.5688862752330474
4888,0.2991152674467087
4889,0.8061392118357382
4893,0.489886463772268
4897,0.8523570119962942
4909,0.2592080812602796
4952,0.5457825887330803
4961,0.47669614653626713
4969,0.807844379104178
4972,0.4437442895625473
4998,0.3072994055078396
5029,0.8241391051400496
5031,0.3527954044820507
5041,0.2338253318465622
5044,0.4471381183083981
5045,0.5538359148493579
5047,0.2587612158846671
5050,0.9506598872718737
5051,0.18686892676366967
5056,0.3406215903963277
5060,0.6296346162407644
5061,0.8668077629592984
5064,0.41293929471000257
5069,0.8970964812938832
5073,0.49405169193146325
5074,0.9160162731443002
5077,0.08564686985122638
5099,0.4456419219535635
5120,0.8736728060748241
5125,0.6526684628786211
5137,0.13503612341558413
5146,0.6717607698810444
5148,0.6265794931861053
5155,0.2907238837419771
5178,0.2290656793980705
5187,0.8873050965522631
5188,0.491667524751695
5198,0.19136689078443048
5205,0.23071624197846688
5210,0.23504546495171147
5212,0.329466977250233
5214,0.2640225005178605
5215,0.4986159759308192
5217,0.12160389994215363
5219,0.022418520183994928
5227,0.3195574677662918
5233,0.813112763118996
5241,0.4923299721054554
5257,0.668540869382318
5259,0.2784083618231483
5262,0.28660103639424206
5266,0.3681385505231102
5275,0.5385668263208063
5291,0.602208252728336
5299,0.45239471641693846
5302,0.4950586680536457
5304,0.6360061344319066
5310,0.38573293847267803
5325,0.20965427293572877
5332,0.6370666048765193
5341,0.3375169328542268
5343,0.6046075830917226
5349,0.2658647716217748
5350,0.38524124054092995
5365,0.7850191422140804
5367,0.41115584220306717
5372,0.20466384534976215
5385,0.49305355697689124
5392,0.37817941222161644
5399,0.24965084225958664
5402,0.8747553185666517
5407,0.6507884365472631
5411,0.5159387625864271
5415,0.6032132163007967
5423,0.5924362665629854
5426,0.14643379194879744
5437,0.5394617602896402
5440,0.2775979633718019
5445,0.7236361862201245
5454,0.20804831237185092
5460,0.7978401202605593
5470,0.6992068827886133
5472,0.21338378233935246
5480,0.07081673653254655
5484,0.03152211383024219
5485,0.9314664901290204
5497,0.7006143997883771
5501,0.6797528876914352
5513,0.5441819724761379
5563,0.31634294172225663
5564,0.43759600848789243
5570,0.6068954683896457
5582,0.30647363930816396
5616,0.6524731986039203
5617,0.5333623862638194
5619,0.4011750138226176
5626,0.6623181841722217
5628,0.21451146263649792
5629,0.4936212977814421
5630,0.37091604924547683
5634,0.31030636520808724
5646,0.1758712197555272
5650,0.45657341026978704
5664,0.9210409502155199
5666,0.789305164200659
5678,0.9409545074575966
5687,0.24084661793699783
5691,0.6766215008672946
5694,0.5615135694303554
5703,0.3278128668280084
5709,0.17879525754844378
5711,0.19187463430202056
5718,0.4397436286965126
5724,0.7658450727690271
5725,0.23911473037140105
5726,0.3069672638374831
5728,0.8276218518696761
5753,0.690242756970783
5758,0.2163571856311571
5759,0.22693064983703357
5766,0.2678098944672337
5772,0.2610519344026058
5775,0.26564677424498756
5780,0.7993251256593168
5782,0.5914692405566323
5784,0.5842740602898546
5804,0.6088776699465678
5808,0.8018592187204936
5809,0.39194585992754216
5815,0.42310779285039446
5817,0.5760149942304567
5825,0.4347983117053126
5833,0.5230921767108425
5838,0.34536259830472105
5840,0.5256101366097041
5846,0.6086931113175529
5848,0.5179922763315041
5851,0.7939622676811289
5867,0.29185285736505323
5869,0.42632354483746415
5870,0.38910157608853774
5871,0.6607890012233404
5873,0.33714018164965803
5875,0.33499703928533736
5876,0.6024722559076771
5879,0.8639859287925707
5880,0.3899002463259499
5881,0.170030121698664
5887,0.44377588296705317
5891,0.6043975039503117
5893,0.49154790070587445
5907,0.7710715611140262
5909,0.242163718526515
5915,0.047159129574877785
5917,0.5124322096661985
5918,0.11460426290073444
5929,0.6011851946302054
5935,0.7729672714984761
5938,0.3214877161655875
5940,0.4174442812407971
5942,0.12512592955368687
5950,0.6065019470816381
5963,0.14583706946226693
5968,0.5347450835678124
5969,0.7953138640677846
5970,0.38075830498534446
5978,0.4166511367279489
5987,0.7828948698628274
5990,0.27285852081871625
5997,0.8865177697006478
5998,0.44794764205756465
6001,0.40433815504726667
6004,0.6216845241147325
6005,0.23852122517812926
6011,0.5380884672683999
6013,0.7081328710912382
6029,0.48648295594244395
6043,0.37637903141949713
6045,0.16090562531768987
6049,0.2181934519972513
6051,0.7110878031263594
6064,0.5089029136472103
6066,0.07930779711540942
6071,0.8696735765249033
6078,0.42902568778524675
6085,0.26111071943563724
6086,0.723686606973752
6095,0.2985726442639836
6103,0.2609117873343302
6105,0.30310500915487615
6106,0.8116972909893418
6107,0.3928669839026772
6111,0.7023729438245212
6114,0.801627055516139
6118,0.5070691644106672
6139,0.08642210952117776
6140,0.4281381925717848
6147,0.6341652008989952
6153,0.8293028039610563
6156,0.6212184589388317
6158,0.35273452325758886
6163,0.339526395041658
6165,0.5370763807200668
6176,0.6023543175731578
6178,0.5837932168147116
6182,0.4089441516866252
6199,0.1787005653107174
6207,0.2411517785834131
6220,0.4687525106820115
6223,0.38675223193042213
6227,0.2272882091260708
6235,0.7166366013338514
6246,0.5621492112724829
6259,0.2011419475828634
6267,0.6752583073859083
6278,0.8331561713291451
6287,0.9112155759782846
6307,0.6276887098813331
6312,0.8634898132195099
6314,0.4632053403074667
6315,0.43564799857376013
6316,0.09543566381932828
6321,0.5628485020478236
6324,0.7460742177577409
6325,0.9666914011181207
6332,0.7022838181277833
6336,0.4668104192908534
6337,0.5661520153176501
6341,0.6986977731666314
6349,0.8064893090239535
6353,0.37108749444158673
6362,0.7252059698640314
6371,0.3210279535850827
6386,0.17580815571937128
6387,0.6398273033228246
6388,0.7021451218099494
6389,0.7606631015560142
6391,0.6344437242238116
6410,0.31882934809552615
6413,0.3379794862807905
6421,0.4678584069295464
6428,0.6482917477484677
6429,0.5129495398525656
6433,0.46207661421716967
6438,0.5381847258034822
6439,0.5825927007451875
6442,0.6691840775703992
6444,0.673025531365805
6451,0.7724816022191363
6456,0.4118042510363302
6461,0.8199166819319739
6478,0.5463341488003153
6483,0.11724321782258933
6488,0.4129222197200494
6489,0.6688161205576503
6498,0.8918665628242851
6501,0.1750010045106064
6505,0.5486865016096958
6513,0.1334419668495912
6515,0.4871717508142197
6531,0.6899306362467267
6562,0.4080106151433155
6564,0.6569936136848107
6572,0.8150529662914162
6574,0.38003559003304355
6586,0.7420773134532188
6588,0.16646989273697463
6601,0.582474523284919
6608,0.6254512237259668
6611,0.13018308399444375
6614,0.1525986760827621
6617,0.28656301134917594
6628,0.47564030027630094
6632,0.3257533405871935
6642,0.44808910478399727
6643,0.8600366215800578
6660,0.546815060866214
6667,0.03681120093923615
6671,0.09886469591986566
6682,0.6334432874798874
6699,0.7945080757537807
6702,0.557629915535668
6703,0.9445115033858342
6705,0.3105645919232129
6707,0.3399693906126103
6709,0.7100596271258387
6718,0.206013534360199
6720,0.44534070984305485
6721,0.42010757187788783
6725,0.2237643396263479
6726,0.4687675084555113
6727,0.2784288402248813
6760,0.4314459674610757
6788,0.672102457985381
6791,0.36731415529742645
6793,0.06749408435670744
6794,0.2706261919294318
6808,0.41852641955945297
6809,0.7891584932177557
6810,0.7982485378628225
6819,0.6910011318360758
6820,0.8389491194474881
6829,0.22811876060431416
6831,0.2115527062924566
6833,0.9651554112348457
6847,0.9269638014950526
6856,0.7112483700798692
6858,0.18397645259994364
6860,0.5764214140016074
6866,0.513403097191716
6871,0.6253807372396235
6872,0.4294927736224261
6877,0.5079022231301669
6878,0.742054092933864
6879,0.47788914737354976
6880,0.6696721709818018
6886,0.7944057918138648
6894,0.5540872041095378
6897,0.2842515576718062
6906,0.5744911708329117
6916,0.5712458420442719
6919,0.7026393054030139
6939,0.7261974998725808
6958,0.846847767370832
6959,0.5532803283032344
6967,0.8270365498160597
6989,0.9293504719866592
7000,0.5643012340808929
7004,0.4397829454130352
7006,0.7333941348034119
7007,0.453083635183612
7008,0.8611239713065653
7027,0.7506238958754765
7055,0.6751391941777398
7059,0.709859038216332
7066,0.395641857110133
7067,0.5717335816972567
7073,0.6744764908652391
7080,0.6194911385202239
7089,0.4635524419409735
7099,0.13219318056121535
7109,0.6339542580448221
7134,0.555474709955232
7138,0.6129031887393
7139,0.41717233368886064
7142,0.24990499913802763
7151,0.3798331877673244
7153,0.284274164636505
7169,0.32193845851499775
7185,0.3866738248699043
7193,0.19944638383703298
7200,0.9233388920475208
7216,0.5990072608915836
7221,0.8578785776511151
7223,0.6366323635603368
7236,0.66577894019428
7237,0.6314722678496336
7244,0.32413405466934436
7245,0.7109373002686226
7251,0.3545936374220461
7252,0.7647376396017596
7264,0.712140491858213
7284,0.4655087989019233
7301,0.5828770913709083
7304,0.587722449067964
7307,0.623382430757381
7308,0.38782950670451455
7315,0.7054510173373697
7323,0.3008851958626686
7324,0.2837386818008177
7326,0.5185074540506146
7330,0.7719363342096195
7367,0.7237874462158498
7371,0.7135854386582859
7389,0.5723856653260121
7394,0.2801151995143849
7404,0.49056739837677343
7410,0.2933735715791012
7423,0.02627663757670645
7434,0.28267845582444523
7438,0.22460966034712979
7449,0.3040749399610267
7461,0.45524304036484375
7464,0.716690251572991
7465,0.621112439281587
7469,0.616615275572372
7472,0.6503539338600144
7474,0.11497220940102508
7492,0.17704556635812782
7496,0.6731615076887354
7499,0.6413837510469769
7507,0.8039983979217832
7513,0.7336894547222494
7515,0.5840632727335816
7535,0.7024499419406206
7542,0.6262789318483469
7568,0.5885162960616043
7578,0.7645308617705117
7586,0.8936117776784197
7587,0.41926191362498516
7593,0.2636086405860117
7608,0.7594555793319032
7613,0.21567679046739516
7617,0.415675018027426
7624,0.7289450954155594
7627,0.6905041472877359
7630,0.5408303606977579
7634,0.2805194003380684
7644,0.6151174402485662
7651,0.3235214656563244
7655,0.5515815382035065
7659,0.4988742011981748
7665,0.2984421314768404
7666,0.8830102137916123
7675,0.4608420318452721
7678,0.1880846877350287
7689,0.21964012510979247
7695,0.7209631029827297
7696,0.3140737307444614
7708,0.05974266562192283
7725,0.8144020781772063
7731,0.38319153488087654
7737,0.20604879291321254
7739,0.7234770992220398
7758,0.6190000481536513
7763,0.21571068428533635
7769,0.508280014077214
7775,0.6465169307572288
7783,0.40252888582126456
7787,0.08080933296452636
7788,0.5826161678193318
7792,0.6451911530018817
7797,0.7497538218744871
7798,0.6363373959208718
